"admin     "~"B721                          "~"011111016422                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016422                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016422                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
"b9001     "~"B721                          "~"011111016422                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
"admin     "~"B721                          "~"011111016439                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016439                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016439                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016439                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016439                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016439                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016439                                      "~"SIZES                                             "~" XXL                                                                                                "~.00      ~"O"~6    
"b9001     "~"B721                          "~"011111016439                                      "~"SIZES                                             "~" XXL                                                                                                "~.00      ~"O"~6    
"admin     "~"B721                          "~"011111016446                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016446                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016446                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016446                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016446                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016446                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016446                                      "~"SIZES                                             "~"XXXL                                                                                                "~.00      ~"O"~7    
"b9001     "~"B721                          "~"011111016446                                      "~"SIZES                                             "~"XXXL                                                                                                "~.00      ~"O"~7    
"admin     "~"B721                          "~"011111016453                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016453                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016453                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016453                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016453                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016453                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016453                                      "~"SIZES                                             "~"  4X                                                                                                "~.00      ~"O"~8    
"b9001     "~"B721                          "~"011111016453                                      "~"SIZES                                             "~"  4X                                                                                                "~.00      ~"O"~8    
"admin     "~"B721                          "~"011111016460                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016460                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016460                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016460                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016460                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016460                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016460                                      "~"SIZES                                             "~"  5X                                                                                                "~.00      ~"O"~9    
"b9001     "~"B721                          "~"011111016460                                      "~"SIZES                                             "~"  5X                                                                                                "~.00      ~"O"~9    
"admin     "~"B721                          "~"011111016477                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016477                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016477                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016477                                      "~"CLRCODE                                           "~"PNK                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016477                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016477                                      "~"Clr                                               "~"PINK                                                                                                "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016477                                      "~"SIZES                                             "~"  6X                                                                                                "~.00      ~"O"~10   
"b9001     "~"B721                          "~"011111016477                                      "~"SIZES                                             "~"  6X                                                                                                "~.00      ~"O"~10   
"admin     "~"B721                          "~"011111016484                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016484                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016484                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016484                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016484                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016484                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016484                                      "~"SIZES                                             "~"  XS                                                                                                "~.00      ~"O"~1    
"b9001     "~"B721                          "~"011111016484                                      "~"SIZES                                             "~"  XS                                                                                                "~.00      ~"O"~1    
"admin     "~"B721                          "~"011111016491                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016491                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016491                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016491                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016491                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016491                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016491                                      "~"SIZES                                             "~"   S                                                                                                "~.00      ~"O"~2    
"b9001     "~"B721                          "~"011111016491                                      "~"SIZES                                             "~"   S                                                                                                "~.00      ~"O"~2    
"admin     "~"B721                          "~"011111016507                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016507                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016507                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016507                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016507                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016507                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016507                                      "~"SIZES                                             "~"   M                                                                                                "~.00      ~"O"~3    
"b9001     "~"B721                          "~"011111016507                                      "~"SIZES                                             "~"   M                                                                                                "~.00      ~"O"~3    
"admin     "~"B721                          "~"011111016514                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016514                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016514                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016514                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016514                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016514                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016514                                      "~"SIZES                                             "~"   L                                                                                                "~.00      ~"O"~4    
"b9001     "~"B721                          "~"011111016514                                      "~"SIZES                                             "~"   L                                                                                                "~.00      ~"O"~4    
"admin     "~"B721                          "~"011111016521                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016521                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016521                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016521                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016521                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016521                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016521                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
"b9001     "~"B721                          "~"011111016521                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
"admin     "~"B721                          "~"011111016538                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016538                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016538                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016538                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016538                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016538                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016538                                      "~"SIZES                                             "~" XXL                                                                                                "~.00      ~"O"~6    
"b9001     "~"B721                          "~"011111016538                                      "~"SIZES                                             "~" XXL                                                                                                "~.00      ~"O"~6    
"admin     "~"B721                          "~"011111016545                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016545                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016545                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016545                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016545                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016545                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016545                                      "~"SIZES                                             "~"XXXL                                                                                                "~.00      ~"O"~7    
"b9001     "~"B721                          "~"011111016545                                      "~"SIZES                                             "~"XXXL                                                                                                "~.00      ~"O"~7    
"admin     "~"B721                          "~"011111016552                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016552                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016552                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016552                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016552                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016552                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016552                                      "~"SIZES                                             "~"  4X                                                                                                "~.00      ~"O"~8    
"b9001     "~"B721                          "~"011111016552                                      "~"SIZES                                             "~"  4X                                                                                                "~.00      ~"O"~8    
"admin     "~"B721                          "~"011111016569                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016569                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016569                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016569                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016569                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016569                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016569                                      "~"SIZES                                             "~"  5X                                                                                                "~.00      ~"O"~9    
"b9001     "~"B721                          "~"011111016569                                      "~"SIZES                                             "~"  5X                                                                                                "~.00      ~"O"~9    
"admin     "~"B721                          "~"011111016576                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016576                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016576                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016576                                      "~"CLRCODE                                           "~"RED                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016576                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016576                                      "~"Clr                                               "~"RED SCARLET                             00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016576                                      "~"SIZES                                             "~"  6X                                                                                                "~.00      ~"O"~10   
"b9001     "~"B721                          "~"011111016576                                      "~"SIZES                                             "~"  6X                                                                                                "~.00      ~"O"~10   
"admin     "~"B721                          "~"011111016583                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016583                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016583                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016583                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016583                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016583                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016583                                      "~"SIZES                                             "~"  XS                                                                                                "~.00      ~"O"~1    
"b9001     "~"B721                          "~"011111016583                                      "~"SIZES                                             "~"  XS                                                                                                "~.00      ~"O"~1    
"admin     "~"B721                          "~"011111016590                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016590                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016590                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016590                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016590                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016590                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016590                                      "~"SIZES                                             "~"   S                                                                                                "~.00      ~"O"~2    
"b9001     "~"B721                          "~"011111016590                                      "~"SIZES                                             "~"   S                                                                                                "~.00      ~"O"~2    
"admin     "~"B721                          "~"011111016606                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016606                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016606                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016606                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016606                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016606                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016606                                      "~"SIZES                                             "~"   M                                                                                                "~.00      ~"O"~3    
"b9001     "~"B721                          "~"011111016606                                      "~"SIZES                                             "~"   M                                                                                                "~.00      ~"O"~3    
"admin     "~"B721                          "~"011111016613                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016613                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016613                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016613                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016613                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016613                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016613                                      "~"SIZES                                             "~"   L                                                                                                "~.00      ~"O"~4    
"b9001     "~"B721                          "~"011111016613                                      "~"SIZES                                             "~"   L                                                                                                "~.00      ~"O"~4    
"admin     "~"B721                          "~"011111016620                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016620                                      "~"STYLE                                             "~"B721                                                                                                "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016620                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"b9001     "~"B721                          "~"011111016620                                      "~"CLRCODE                                           "~"WHT                                                                                                 "~.00      ~"F"~0    
"admin     "~"B721                          "~"011111016620                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"b9001     "~"B721                          "~"011111016620                                      "~"Clr                                               "~"WHITE                                   00000                                                       "~.00      ~"O"~0    
"admin     "~"B721                          "~"011111016620                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
"b9001     "~"B721                          "~"011111016620                                      "~"SIZES                                             "~"  XL                                                                                                "~.00      ~"O"~5    
