"admin     "~"B721                          "~"011111017719                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017719                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017726                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017726                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017733                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017733                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017740                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017740                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017757                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017757                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017764                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017764                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017771                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017771                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017788                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017788                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017795                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017795                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017801                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017801                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017818                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017818                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017825                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017825                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017832                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017832                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017849                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017849                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017856                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017856                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017863                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017863                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017870                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017870                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017887                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017887                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017894                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017894                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017900                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017900                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017917                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017917                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017924                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017924                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017931                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017931                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017948                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017948                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017955                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017955                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017962                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017962                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017979                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017979                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017986                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017986                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111017993                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111017993                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018006                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018006                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018013                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018013                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018020                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018020                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018037                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018037                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018044                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018044                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018051                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018051                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018068                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018068                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018075                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018075                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018082                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018082                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018099                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018099                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018105                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018105                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018112                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018112                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018129                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018129                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018136                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018136                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018143                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018143                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018150                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018150                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018167                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018167                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018174                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018174                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018181                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018181                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018198                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018198                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018204                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018204                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018211                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018211                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018228                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018228                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018235                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018235                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018242                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018242                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018259                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018259                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018266                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018266                                      "~.00      ~.00      ~"C"~" "
"admin     "~"B721                          "~"011111018273                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"B721                          "~"011111018273                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020543                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020543                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020550                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020550                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020567                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020567                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020574                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020574                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020581                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020581                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020598                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020598                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020604                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020604                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020611                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020611                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020628                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020628                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020635                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020635                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020642                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020642                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020659                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020659                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020666                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020666                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020673                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020673                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020680                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020680                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020697                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020697                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020703                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020703                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020710                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020710                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020727                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020727                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020734                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020734                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020741                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020741                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020758                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020758                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020765                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020765                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020772                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020772                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020789                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020789                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020796                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020796                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020802                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020802                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020819                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020819                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026681                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026681                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026698                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026698                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026704                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026704                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026711                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026711                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020826                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020826                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020833                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020833                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026742                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026742                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026759                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026759                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026766                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026766                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"011111026773                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"011111026773                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020840                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020840                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020857                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020857                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020864                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020864                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020871                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020871                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020888                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020888                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020895                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020895                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020901                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020901                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020918                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020918                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020925                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020925                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM1                          "~"003450020932                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM1                          "~"003450020932                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026889                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026889                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026896                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026896                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026902                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026902                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026919                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026919                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"003450020963                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"003450020963                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"003450020970                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"003450020970                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026940                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026940                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026957                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026957                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026964                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026964                                      "~.00      ~.00      ~"C"~" "
"admin     "~"KIM3                          "~"011111026971                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"KIM3                          "~"011111026971                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058058                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058058                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058065                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058065                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058072                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058072                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058089                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058089                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058096                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058096                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058102                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058102                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058119                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058119                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058126                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058126                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058133                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058133                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058140                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058140                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058157                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058157                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058164                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058164                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058171                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058171                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058188                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058188                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058195                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058195                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058201                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058201                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058218                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058218                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058225                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058225                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058232                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058232                                      "~.00      ~.00      ~"C"~" "
"admin     "~"TEST6835                      "~"003450058249                                      "~.00      ~.00      ~"C"~" "
"b9001     "~"TEST6835                      "~"003450058249                                      "~.00      ~.00      ~"C"~" "
